

=== RX BOOT - BER TEST MODE ===
MOD=OOK (20 kHz carrier, adaptive threshold)
BPS_MODE=40 (HALF_SAMPLES=1000, 5000 samples/bit @ 200000 Hz)
Expect: 64-bit preamble + Barker13 (1F35h, gated by 8 preamble bits = 0x55) + 511-bit PRBS-9
Noise floor band: 5000 Hz; lock threshold: BER<0.10
Auto-stop: test will halt 25 min after the first sync.
RX: edge-tracking sync, center-3 voting
Starting decoder...

CSV,700008,140000,8,0,8,4088,1860,4.549902e-01,0.000000e+00,500930.5,9732402.0,404544.8,13.81,12.88
CSV,705008,141000,8,0,8,4088,1860,4.549902e-01,0.000000e+00,533635.9,10629680.0,389091.1,14.36,12.99
BER: SYNC #9 (gated)
CSV,710008,142000,9,0,8,4183,1907,4.558929e-01,0.000000e+00,527271.7,10776762.0,445719.9,13.83,13.10
CSV,715008,143000,9,0,8,4381,1994,4.551472e-01,0.000000e+00,530589.2,9265900.0,430672.8,13.33,12.42
CSV,720008,144000,9,0,8,4580,2098,4.580786e-01,0.000000e+00,530462.7,11256580.0,424904.4,14.23,13.27
BER: END_SEQ #9 [SLIP] seq_err=248 BER_seq=4.8532e-01 | lock=0 slip=9 BER_cond=0.0000e+00 BER_cum=4.5836e-01
BER: SYNC #10 (gated)
CSV,725008,145000,10,0,9,4707,2158,4.584661e-01,0.000000e+00,545846.2,11548429.0,400357.7,14.60,13.25
CSV,730008,146000,10,0,9,4906,2257,4.600489e-01,0.000000e+00,552014.9,9702922.0,435073.9,13.48,12.45
CSV,735008,147000,10,0,9,5103,2359,4.622771e-01,0.000000e+00,539489.6,11891973.0,426616.8,14.45,13.43
BER: END_SEQ #10 [SLIP] seq_err=254 BER_seq=4.9706e-01 | lock=0 slip=10 BER_cond=0.0000e+00 BER_cum=4.6223e-01
BER: SYNC #11 (gated)
CSV,740008,148000,11,0,10,5231,2362,4.515389e-01,0.000000e+00,575257.2,11449521.0,471321.6,13.85,12.99
CSV,745008,149000,11,0,10,5429,2383,4.389390e-01,0.000000e+00,595435.1,10652908.0,433087.3,13.91,12.53
BER: END_SEQ #11 [SLIP] seq_err=115 BER_seq=2.2505e-01 | lock=0 slip=11 BER_cond=0.0000e+00 BER_cum=4.4067e-01
CSV,750008,150000,11,0,11,5621,2477,4.406689e-01,0.000000e+00,532511.1,12044084.0,464943.4,14.13,13.54
CSV,755008,151000,11,0,11,5621,2477,4.406689e-01,0.000000e+00,568148.7,11394491.0,475201.3,13.80,13.02
CSV,760008,152000,11,0,11,5621,2477,4.406689e-01,0.000000e+00,592467.0,12094212.0,458985.8,14.21,13.10
CSV,765008,153000,11,0,11,5621,2477,4.406689e-01,0.000000e+00,592617.1,12453432.0,491516.5,14.04,13.23
CSV,770008,154000,11,0,11,5621,2477,4.406689e-01,0.000000e+00,558364.1,11357116.0,453098.7,13.99,13.08
CSV,775008,155000,11,0,11,5621,2477,4.406689e-01,0.000000e+00,593707.2,13100594.0,459641.7,14.55,13.44
CSV,780008,156000,11,0,11,5621,2477,4.406689e-01,0.000000e+00,578615.2,12966156.0,452629.7,14.57,13.50
BER: SYNC #12 (gated)
CSV,785008,157000,12,0,11,5775,2550,4.415585e-01,0.000000e+00,609493.2,11892667.0,471665.8,14.02,12.90
CSV,790008,158000,12,0,11,5975,2655,4.443515e-01,0.000000e+00,626011.8,13669058.0,474934.7,14.59,13.39
BER: END_SEQ #12 [SLIP] seq_err=254 BER_seq=4.9706e-01 | lock=0 slip=12 BER_cond=0.0000e+00 BER_cum=4.4537e-01
CSV,795008,159000,12,0,12,6132,2731,4.453686e-01,0.000000e+00,623727.2,14055357.0,505312.2,14.44,13.53
BER: SYNC #13 (gated)
CSV,800008,160000,13,0,12,6300,2731,4.334921e-01,0.000000e+00,628673.6,11670302.0,502542.6,13.66,12.69
CSV,805008,161000,13,0,12,6498,2742,4.219760e-01,0.000000e+00,603035.6,14047126.0,485787.7,14.61,13.67
BER: END_SEQ #13 [SLIP] seq_err=87 BER_seq=1.7025e-01 | lock=0 slip=13 BER_cond=0.0000e+00 BER_cum=4.2421e-01
CSV,810008,162000,13,0,13,6643,2818,4.242059e-01,0.000000e+00,640441.9,14229719.0,504328.6,14.50,13.47
BER: SYNC #14 (gated)
CSV,815008,163000,14,0,13,6822,2818,4.130754e-01,0.000000e+00,611767.1,13117970.0,479605.8,14.37,13.31
CSV,820008,164000,14,0,13,7022,2818,4.013102e-01,0.000000e+00,623538.5,14268784.0,517736.0,14.40,13.60
BER: END_SEQ #14 [LOCK] seq_err=0 BER_seq=0.0000e+00 | lock=1 slip=13 BER_cond=0.0000e+00 BER_cum=3.9391e-01
CSV,825008,165000,14,1,13,7154,2818,3.939055e-01,0.000000e+00,623076.3,14443214.0,493464.9,14.66,13.65
BER: SYNC #15 (gated)
CSV,830008,166000,15,1,13,7344,2827,3.849401e-01,0.000000e+00,674985.9,12686608.0,517135.5,13.90,12.74
CSV,835008,167000,15,1,13,7543,2925,3.877767e-01,0.000000e+00,673648.7,15091672.0,523108.1,14.60,13.50
BER: END_SEQ #15 [SLIP] seq_err=166 BER_seq=3.2485e-01 | lock=1 slip=14 BER_cond=0.0000e+00 BER_cum=3.8930e-01
BER: SYNC #16 (gated)
CSV,840008,168000,16,1,14,7668,2984,3.891497e-01,0.000000e+00,670969.6,15350257.0,524722.9,14.66,13.59
CSV,845008,169000,16,1,14,7867,3063,3.893479e-01,0.000000e+00,683668.8,13312609.0,529275.9,14.01,12.89
CSV,850008,170000,16,1,14,8066,3154,3.910241e-01,0.000000e+00,633142.6,15511355.0,493373.7,14.97,13.89
BER: END_SEQ #16 [SLIP] seq_err=225 BER_seq=4.4031e-01 | lock=1 slip=15 BER_cond=0.0000e+00 BER_cum=3.9249e-01
BER: SYNC #17 (gated)
CSV,855008,171000,17,1,15,8190,3209,3.918193e-01,0.000000e+00,652012.2,16394279.0,504370.4,15.12,14.00
CSV,860008,172000,17,1,15,8389,3232,3.852664e-01,0.000000e+00,677212.8,13959673.0,505968.8,14.41,13.14
CSV,865008,173000,17,1,15,8589,3338,3.886366e-01,0.000000e+00,647902.6,16157522.0,493327.0,15.15,13.97
BER: END_SEQ #17 [SLIP] seq_err=173 BER_seq=3.3855e-01 | lock=1 slip=16 BER_cond=0.0000e+00 BER_cum=3.8932e-01
BER: SYNC #18 (gated)
CSV,870008,174000,18,1,16,8713,3382,3.881556e-01,0.000000e+00,677924.1,16361337.0,510203.5,15.06,13.83
CSV,875008,175000,18,1,16,8913,3382,3.794458e-01,0.000000e+00,681351.0,14865432.0,522595.9,14.54,13.39
CSV,880008,176000,18,1,16,9110,3469,3.807904e-01,0.000000e+00,687545.7,16310640.0,515189.2,15.01,13.75
BER: END_SEQ #18 [SLIP] seq_err=130 BER_seq=2.5440e-01 | lock=1 slip=17 BER_cond=0.0000e+00 BER_cum=3.8182e-01
BER: SYNC #19 (gated)
CSV,885008,177000,19,1,17,9236,3512,3.802512e-01,0.000000e+00,690659.1,16841736.0,545646.8,14.89,13.87
CSV,890008,178000,19,1,17,9434,3562,3.775705e-01,0.000000e+00,693080.2,14978014.0,517428.0,14.62,13.35
CSV,895008,179000,19,1,17,9634,3658,3.796969e-01,0.000000e+00,703941.7,17115518.0,527750.1,15.11,13.86
